rated,turns,winner,white_rating,black_rating,moves,opening_name,opening_eco
True,80,draw,1688,1241,g1f3 b8c6 e2e4 g8f6 f1c4 d7d5 e4d5 f6d5 b1c3 e7e5 c4a6 d5c3 d2c3 b7a6 d1d6 f8d6 f3e5 f7f5 e5c6 d8f6 c3c4 d6h2 c1f4 h2f4 e1g1 e8g8 a2a3 c8e6 f1b1 f6b2 b1b2 e6c4 a1e1 a6a5 e1e3 f8e8 c6a7 f4e3 a7c6 g7g5 f2e3 f5f4 b2b7 e8e3 c6d4 h7h6 b7c7 c4e6 c7c8 g8h7 c2c4 a8c8 d4f3 e6c4 f3h4 g5g4 h4f3 e3a3 f3d4 a3b3 d4b3 f4f3 b3c5 c8c5 g1h2 h7g8 h2g1 c5c6 g2f3 c4e6 g1f1 g4f3 f1g1 c6c8 g1h1 c8d8 h1g1 e6f5 g1h2 d8d2,Generated,A00
True,61,white,1532,2135,g1f3 d7d5 d2d4 e8d7 b1d2 b8c6 e2e3 c6d4 e3d4 e7e6 f1c4 d8h4 f3h4 g8e7 e1g1 d5c4 d2c4 f7f6 h4f3 e7g6 g2g3 d7e8 d4d5 c8d7 f3d2 e6e5 c4e5 f6e5 g3g4 f8d6 a2a3 g6f4 d1f3 f4d5 f3d5 d6a3 a1a3 d7c8 d5b7 c8f5 a3a7 f5g4 b7a8 e8e7 a7c7 e7e6 a8h8 e5e4 h8g7 g4e2 g7h7 e2d3 c2d3 e6f6 d2e4 f6e6 c1e3 e6e5 h7g6 e5d5 c7c5,Generated,A00
True,52,black,1890,1810,e2e4 b8c6 b1c3 g8f6 g1f3 d7d6 d2d3 f6h5 f3e5 c6e5 d1h5 c8g4 h5g6 f7g6 c1e3 e5d3 e1d2 d3f2 h1g1 f2e4 d2c1 g6g5 e3g5 e7e5 g5d8 a8d8 c1b1 e8f7 f1d3 e4c3 b1c1 f7g8 g1d1 g7g6 d3e4 c3e4 d1d6 f8d6 c1b1 g4f5 h2h4 f5e6 c2c3 e6f5 a2a3 e4c3 b1c1 d6a3 h4h5 g6h5 a1b1 c3a2,Generated,A00
True,80,draw,1838,2129,d2d4 g8f6 g1f3 b8c6 e2e4 c6b8 b1d2 e7e5 f1c4 f6g8 h2h4 e5d4 c4f7 e8e7 f7g8 d7d5 f3d4 e7d6 d2f1 d8h4 c1e3 h8g8 h1h4 b8c6 h4h7 c8e6 e4d5 c6d4 d5e6 d6e6 d1d4 g7g6 d4a7 a8a7 e3a7 f8c5 a7c5 g8b8 f1e3 b8a8 a2a3 a8a3 c5a3 g6g5 h7c7 g5g4 a3d6 b7b6 e3g4 e6d6 g4f6 d6e6 e1c1 e6f5 d1f1 f5e6 c7c4 e6f7 f6e4 b6b5 f1h1 f7g8 c1b1 b5c4 h1h7 g8f8 h7h1 f8g8 h1h8 g8h8 e4c5 h8g7 c5d3 c4d3 b1a2 g7g8 b2b4 d3c2 b4b5 c2c1q,Generated,A00
True,80,black,1839,1370,b1c3 g8f6 g1f3 d7d5 e2e3 e8d7 c3d5 f6d5 f1e2 b8c6 e1g1 c6e5 e3e4 d8e8 f3e5 d7d6 e4d5 d6e5 d2d4 e5d6 c1g5 d6d5 e2c4 d5d6 c4f7 e8f7 a1c1 f7a2 d1g4 a2a6 g5e7 f8e7 g4g7 c8g4 g7h8 a8h8 c1d1 a6d3 f1e1 d3d1 h2h4 d1e1 g1h2 e1f2 h4h5 b7b5 d4d5 d6d5 c2c4 d5c4 h2h1 f2f4 h5h6 g4c8 h1g1 c8f5 b2b4 c4b4 g2g4 f4h6 g4f5 h6g6 g1h2 g6f5 h2g2 e7c5 g2g3 b4a3 g3g2 f5e5 g2h1 c5d4 h1g2 e5d6 g2f1 h8g8 f1e1 d6h2 e1d1 g8g1,Generated,A00
True,80,draw,1295,1979,e2e4 e7e5 d1e2 g8e7 d2d4 e5d4 b1c3 d7d5 e1d2 b8c6 e4d5 d8d5 g1h3 d4c3 d2e3 d5g2 h3g5 g2h1 f1g2 h1g2 g5f7 h7h5 b2c3 g2f2 e2f2 c6d4 c3d4 c8d7 f7h8 e7f5 e3e2 f5d4 e2d1 d4c2 f2c2 e8e7 c2c7 b7b5 c7a7 a8d8 h8f7 e7f7 a7d7 f7f6 c1e3 d8d7 d1e2 f8b4 a1e1 f6e7 h2h4 e7f8 e2f2 d7d2 e3d2 f8g8 d2b4 g8h7 b4c3 h7g8 c3g7 g8h7 f2g1 h7g8 e1e5 g8g7 e5e1 g7h7 e1b1 h7g8 b1c1 g8h7 a2a3 h7g8 c1c8 g8g7 c8c1 g7f8 c1c7 f8e8,Generated,A00
True,80,draw,1866,1634,e2e4 d7d5 g1e2 g8f6 d2d4 d5e4 b1c3 d8d4 c3e4 f6e4 d1d2 d4b2 d2f4 b2c2 f4f7 e8f7 c1b2 c2c3 b2c3 b8d7 e1d1 e4f2 d1c1 e7e5 e2g1 f2h1 c3b4 h1f2 b4f8 f7f8 c1b2 e5e4 g1e2 f8g8 e2f4 f2g4 f4d5 d7c5 f1c4 g4e5 b2b1 c8d7 a2a3 d7c6 a1a2 e5c4 d5c7 a8e8 c7e6 c4a3 b1a1 a3c4 e6c5 h7h6 c5e4 b7b6 a2b2 c6e4 b2b6 e8e5 b6h6 g7h6 a1a2 e4g2 h2h3 e5a5 a2b1 a5d5 b1a1 g2f3 a1b1 c4d6 h3h4 d5e5 b1b2 f3d5 b2a1 a7a5 a1b1 e5e7,Generated,A00
True,80,draw,1445,1245,b1c3 e7e5 e2e4 d7d5 e4d5 c8f5 g1f3 f8b4 c3a4 d8d5 f3e5 d5g2 a4c3 b4c3 d2c3 f5c2 c1h6 g2h2 d1c2 h2e5 e1d1 g8h6 h1h2 b8c6 f1d3 e5c3 h2h6 c3c2 d3c2 h8g8 a1c1 e8f8 h6c6 a8e8 c2f5 b7b6 c6c7 b6b5 c7a7 b5b4 a7c7 e8e4 c7f7 f8f7 f5c8 e4e2 d1e2 f7f8 e2e3 h7h6 e3e2 f8e8 c8b7 b4b3 c1g1 e8f8 g1e1 g7g5 e2f1 f8g7 b7d5 b3a2 d5a2 g8c8 f1g1 c8c5 a2b3 g7h8 g1h2 c5c6 e1e7 c6c1 e7e1 c1e1 b3c2 h8g8 c2b3 e1e6 b3d5 h6h5,Generated,A00
True,35,white,2194,2012,e2e3 g8f6 b1c3 d7d5 g1e2 e7e5 c3d5 d8d5 e2g3 b8d7 d2d4 e5d4 f1d3 d5e5 d3h7 h8h7 d1d4 e5g3 f2g3 h7h2 d4g4 h2h1 e1e2 f6g4 e3e4 g7g6 c1g5 f8c5 a1h1 g4e5 g3g4 d7f6 h1d1 f6e4 d1d8,Generated,A00
True,80,draw,1400,1981,e2e4 g8f6 d2d4 b8c6 g1f3 f6e4 b1c3 e4c3 f1e2 c6d4 b2c3 f7f5 c3d4 d7d6 c1b2 h7h5 b2c3 e7e5 d4e5 c8d7 e1g1 d6e5 d1e1 f8c5 f3e5 d8e7 e2h5 e8f8 a1d1 e7f6 h5e2 c5f2 g1f2 f8g8 d1d7 a8b8 d7g7 g8f8 f2g1 f8g7 e2g4 h8h2 g4f5 f6h4 e1g3 h4g5 g3h2 b8c8 f1e1 g5f5 h2f4 f5c2 e5d3 g7h7 f4e4 h7h6 e4b7 c2b2 b7b2 c8d8 b2b7 d8d3 c3e5 d3d4 b7c7 a7a5 e5d4 h6g5 c7a5 g5h6 a5c7 h6g6 c7c6 g6f7 c6d5 f7g6 d5c4 g6h7 d4b2 h7h6,Generated,A00
True,80,draw,1207,2014,g1f3 g8f6 d2d4 e7e5 f3e5 f8c5 b1c3 b8c6 e5f7 e8f7 d4c5 d7d5 c3d5 c8g4 d5f6 g4f5 e2e4 f7f6 e4f5 a7a6 f1d3 f6e7 d3a6 h8g8 d1d8 g8d8 c1e3 c6e5 a6b5 e7f8 c5c6 e5c6 f5f6 a8a2 b5c6 a2b2 f6g7 f8g7 c6b7 g7g8 b7f3 d8d7 a1a3 d7d3 a3d3 b2c2 d3b3 c2f2 h2h3 f2g2 b3b6 h7h6 e3h6 g2g7 h6g7 c7b6 g7f8 g8f8 f3e4 b6b5 e1f1 f8g8 h1g1 g8f8 g1g7 b5b4 f1g1 f8g7 e4f5 b4b3 f5g4 g7g8 g4f3 b3b2 f3e4 b2b1r g1h2 b1b2 h2h1 b2a2,Generated,A00
True,45,white,2076,1815,b1c3 g8f6 e2e4 c7c5 g1e2 b8c6 e2f4 d7d5 e4d5 d8d5 f4d5 c8g4 d2d4 g4d7 d5e7 e8e7 c1e3 c5d4 e3d4 e7d8 f1c4 f6d5 c3d5 d7f5 e1g1 f8d6 d4g7 f5c2 g7h8 c6e5 h8e5 c2e4 e5d6 e4d5 d1c1 d8c8 f1d1 d5c4 c1c2 a7a5 c2c4 c8d7 d6c5 d7e8 c4b5,Generated,A00
True,80,draw,1855,2159,b1c3 e7e5 e2e4 b8c6 g1f3 d7d5 c3b1 g8f6 f3e5 d8d7 e5d7 f6d7 b1c3 d5e4 f1c4 f8d6 c3e4 e8f8 e4d6 c7d6 e1g1 f8g8 c4f7 g8f8 f7d5 a7a6 g2g4 c6d4 d5b7 c8b7 d1e1 d7b8 d2d3 b8d7 c1e3 d4c2 a1b1 c2e3 e1e3 d7e5 d3d4 b7d5 e3e5 d5a2 e5g7 f8g7 b2b3 a8a7 b1d1 a2b3 d1c1 a7f7 d4d5 f7b7 g4g5 g7g8 c1c4 b7g7 c4c7 g7g5 g1h1 b3d5 f2f3 g5f5 h1g1 f5f3 c7h7 h8h7 f1d1 f3d3 h2h4 h7e7 d1d2 e7e3 d2e2 e3e8 e2e8 g8g7 e8e2 d3d1,Generated,A00
True,80,draw,1794,1387,e2e4 d7d5 b1c3 d5e4 g1f3 g8f6 c3e4 b8c6 f1d3 f6e4 b2b4 e4f2 e1g1 d8d3 f1f2 d3c2 d2d4 c2f2 g1h1 f2f3 c1f4 f3f4 d1e2 f4f3 e2e6 c8e6 g2f3 c6b4 h1g2 c7c5 d4c5 e6a2 g2g3 e7e6 a1a2 a8d8 a2a1 d8d2 a1d1 d2h2 c5c6 f7f5 g3h2 b4c6 d1b1 f8e7 b1b7 e6e5 h2g1 e8g8 b7e7 c6d4 e7g7 g8g7 g1f1 f8h8 f3f4 h8e8 f1g2 e5e4 g2h1 e8e6 h1h2 g7g8 h2g1 e6e8 g1h2 e4e3 h2h1 e8d8 h1g2 h7h6 g2h2 a7a5 h2g1 d8d6 g1f1 d6d7 f1g2 d7f7,Generated,A00
True,80,draw,1889,1240,g1f3 e7e5 e2e4 g8f6 f1c4 b8c6 f3e5 c6e5 b1c3 e5c4 e1g1 c4d2 d1d2 d7d5 g1h1 f6e4 c3d5 e4d2 c1d2 d8d5 f2f3 d5d2 h1g1 d2d5 a2a3 d5g5 h2h3 f8d6 a1e1 c8e6 e1e6 e8d7 e6d6 d7d6 f3f4 h8e8 f1a1 d6d7 a1e1 d7c8 f4f5 e8e1 g1h2 g5f6 b2b4 f6f5 g2g3 e1e3 h2h1 a7a5 b4a5 e3a3 g3g4 a3a5 h1h2 c8b8 g4f5 a5b5 h2g1 b5c5 h3h4 g7g5 h4g5 h7h6 f5f6 h6g5 g1h2 c5a5 h2g1 c7c5 g1h1 c5c4 h1g1 a5a3 g1g2 a3a6 g2h1 b8c7 h1g1 c4c3,Generated,A00
True,80,draw,2025,1867,e2e4 b8c6 g2g4 d7d5 g1e2 d5e4 d2d3 e4d3 d1d3 d8d3 b1c3 d3d4 c1f4 c8g4 f1g2 d4c3 e2c3 g8f6 e1g1 e7e5 c3e4 f6e4 f4e5 c6e5 g2h3 g4h3 a1c1 g7g6 c1b1 e4f2 b1e1 h3f1 g1f1 f8d6 f1g1 e8g8 e1f1 a7a5 a2a3 d6a3 f1f2 a3b2 f2g2 f8d8 g1h1 d8e8 h2h4 a8c8 g2g1 a5a4 h4h5 b2d4 h5g6 e5g6 g1g6 h7g6 c2c3 d4c3 h1g1 e8d8 g1g2 g6g5 g2f1 a4a3 f1f2 d8d6 f2f1 c3d2 f1g2 a3a2 g2h2 a2a1b h2h1 a1f6 h1g2 f6e5 g2h1 d2b4 h1g1 f7f6,Generated,A00
True,80,draw,1677,1353,e2e4 e7e5 g1f3 b8c6 b1c3 g8e7 f3e5 c6d4 e5f7 d7d5 e4d5 e8f7 f1b5 d8d5 g2g3 d5h1 b5f1 h1e4 f1e2 d4e2 d1e2 e4c2 d2d4 c2c3 b2c3 a7a6 e2e7 f7g8 e7c7 f8d6 c7c8 a8c8 c1g5 d6e5 d4e5 c8c5 e1f1 c5c4 f1g1 h7h6 g5h6 g7h6 a1d1 c4c3 d1b1 c3g3 h2g3 h8h7 b1b4 h7h8 g3g4 h6h5 b4b7 h5h4 b7b5 a6b5 a2a3 h4h3 g4g5 b5b4 a3a4 h8h7 a4a5 h7g7 f2f4 g8f8 e5e6 g7g5 g1h1 g5d5 f4f5 f8e7 h1g1 d5a5 g1f1 a5f5 f1e1 e7e8 e6e7 h3h2,Generated,A00
True,75,white,1226,1328,g1f3 f7f6 d2d4 e7e5 d4e5 b8c6 b1c3 d7d5 c3d5 c6e5 b2b4 d8d5 e2e4 e5f3 d1f3 d5e4 f3e4 g8e7 e4e7 f8e7 f1d3 c8e6 e1g1 e7b4 c1g5 e8g8 g5f4 f8c8 f4c7 c8d8 c7d8 f6f5 d8f6 a7a6 f6g7 b4c5 d3a6 a8a6 g7f6 c5f2 g1h1 a6a2 f1f2 a2a3 h2h3 a3a2 f2f5 a2c2 f5c5 b7b5 c5b5 c2g2 f6d4 e6f7 b5b4 f7e6 b4b6 e6h3 d4e5 g2d2 e5c3 h3d7 a1a7 d7g4 c3d2 g4e2 h1g1 e2c4 d2g5 c4e6 a7d7 e6b3 b6b3 g8h8 b3b8,Generated,A00
True,80,draw,1588,2188,g1f3 b8c6 d2d4 c6d4 f3d4 g8f6 b1c3 d7d5 c3d5 f6d5 d4f5 e7e5 e2e4 f8c5 f5g7 e8e7 e4d5 c8e6 d1e2 d8d5 e2e5 d5e5 f1e2 e5b2 e1g1 b2a1 g7e6 a1g7 e6g7 c5f2 f1f2 a8d8 c1f4 b7b6 f4c7 b6b5 e2b5 h8e8 b5e8 d8d4 h2h3 d4f4 c7f4 e7d8 e8c6 a7a6 f2f3 d8c8 g7f5 c8d8 c6b5 a6a5 b5c4 d8c8 g2g3 h7h6 f5h6 c8b7 h6f5 b7a7 f3e3 a5a4 e3e1 a7a8 a2a3 a8a7 e1e7 a7a8 e7c7 f7f6 f5d4 f6f5 c7c6 a8a7 c6c5 a7b7 c5d5 b7a7 d4f5 a7a8,Generated,A00
True,80,draw,1390,1481,e2e4 b8c6 d1h5 d7d5 g1f3 e7e5 h5h7 h8h7 e4d5 g8f6 d5c6 b7c6 f3e5 f8c5 e5f7 e8f7 b1a3 c5a3 f1d3 h7h2 e1g1 h2g2 g1g2 a3b2 f1h1 d8h8 h1h8 b2a1 h8c8 a1e5 c8a8 a7a6 a8a6 f6e4 a6a7 f7g8 a7b7 c6c5 c1a3 e4c3 d2c3 e5c3 d3e4 c3d2 a3c5 d2f4 c5d6 c7d6 e4d5 g8h7 c2c3 f4e5 d5f3 e5h2 b7g7 h7h6 g7b7 h2g3 c3c4 g3e5 b7h7 h6g6 f3d5 e5d4 h7c7 d4f2 c7f7 f2d4 d5f3 d4f6 g2f1 d6d5 f3d5 f6e5 f1g1 e5c3 d5e6 c3e5 f7c7 e5c7,Generated,A00
True,49,white,2189,1851,g1f3 b8c6 b1c3 c6d4 e2e3 d4f3 e1e2 d7d5 h1g1 d5d4 a2a4 d4c3 a4a5 f3g1 e2e1 g8f6 b2c3 e7e5 e3e4 f6e4 f1e2 e4c3 d2d4 c3e2 c1f4 e2f4 e1d2 d8d4 d2c1 d4f2 d1g1 f4g2 g1g2 f8e7 g2f2 e7c5 f2f7 e8d8 c1b1 h8e8 f7c4 c8f5 a1a2 c5e7 c4b5 d8c8 a2a3 e7c5 b5e8,Generated,A00
True,75,white,2192,1515,b1c3 e7e5 e2e4 d7d5 g1f3 g8e7 f3e5 b8d7 c3a4 d5e4 e5f7 e8f7 a4c5 d7f6 c5b7 d8d3 b7a5 d3c2 a5c6 c2c1 a1c1 e7f5 b2b4 f8c5 b4c5 c8e6 d2d3 e4d3 c6a7 a8a7 f1d3 e6a2 d3f5 f7g8 f5h7 f6h7 c1a1 h7g5 a1a2 g5e4 e1g1 e4c5 a2e2 c5a6 e2e3 a6b4 d1d6 c7d6 e3e7 h8h2 e7e2 a7f7 f1e1 b4a6 g1h2 a6c5 e2d2 c5e6 d2d6 f7f8 e1e6 f8f7 h2g1 f7d7 d6b6 d7d8 e6e4 d8e8 e4e8 g8f7 b6b4 g7g6 e8e7 f7g8 b4b8,Generated,A00
True,80,draw,2098,1360,d2d4 b8c6 g1f3 b7b5 b1c3 c6b8 e2e4 g8f6 d1d3 b8c6 f1e2 c6d4 c1f4 f6e4 f3d4 e4f2 d4b5 d7d5 d3d5 e7e5 e1f2 c8f5 d5e5 e8d7 e5f5 d7e7 b5c7 d8d7 f5d7 e7d7 f2g1 f8b4 e2f3 d7c8 c7d5 b4c3 d5c3 h7h6 g1f2 a7a6 f3a8 h8e8 f2g1 e8e5 a8c6 e5e8 c6a8 e8e2 c3e2 a6a5 a8f3 f7f5 e2d4 a5a4 d4b3 g7g5 a1f1 g5f4 f3d5 c8c7 f1e1 h6h5 e1e2 a4a3 e2e1 c7b8 d5f7 h5h4 b2a3 b8a7 b3d2 a7b7 d2c4 b7b8 e1e3 f4e3 f7g6 f5f4 g6d3 b8a8,Generated,A00
True,80,draw,2179,1316,b1c3 d7d5 e2e4 b8d7 e4d5 g8f6 g1e2 f6d5 h2h4 d5c3 a2a4 c3e2 e1e2 e7e6 d1e1 f8d6 e2d3 f7f6 e1e6 e8f8 d3e2 d8e7 d2d3 f6f5 d3d4 f5f4 e6e7 d6e7 d4d5 g7g5 h4g5 e7g5 c1e3 f4e3 e2e1 d7e5 a1b1 e3e2 f1e2 f8g8 b1a1 g5f6 h1h7 c8f5 e2f3 f5h7 e1f1 h7c2 f1g1 e5f3 g1f1 f6b2 a1c1 c2a4 c1d1 a4d1 g2f3 d1f3 f1e1 f3e2 d5d6 c7c6 d6d7 b2f6 d7d8r g8g7 e1e2 a8d8 e2e1 h8h2 f2f4 d8e8 e1d1 h2d2 d1c1 d2e2 f4f5 f6d8 c1b1 c6c5,Generated,A00
True,34,black,1588,2101,e2e4 b8c6 g1f3 b7b6 f1b5 e7e5 b1c3 g8e7 b5c6 e7f5 c6a8 f8a3 f3e5 a3b2 e4f5 b2c1 d1f3 c1d2 e1e2 e8g8 e5d7 c8d7 h1g1 d2c3 a8c6 d7c6 f3c6 c3a1 c6c7 d8c7 f5f6 c7c2 e2f1 c2d1,Generated,A00
True,80,draw,1722,1323,e2e4 b8c6 g1f3 g8f6 f1d3 e7e5 b1c3 c6b4 f3e5 b4d3 c2d3 f8c5 d3d4 d7d5 e4d5 c5d4 b2b3 c7c5 e5f7 d4c3 f7d8 e8d8 e1g1 c3a1 d2d4 f6d5 d4c5 a1c3 d1d5 d8e8 d5b7 c8b7 c1b2 b7f3 c5c6 f3c6 f1b1 c3b2 b1d1 e8f8 g2g4 f8g8 d1d5 b2e5 d5b5 e5h2 g1f1 h2e5 f1g1 c6e8 b5e5 e8b5 e5e6 b5c6 e6e7 a8e8 e7a7 e8e5 a7d7 h7h6 d7e7 e5e7 g4g5 e7e2 a2a3 e2f2 g5h6 g7h6 b3b4 f2f8 a3a4 c6b5 a4b5 g8g7 g1g2 f8g8 g2h1 g8e8 b5b6 e8c8,Generated,A00
True,80,draw,2182,1584,d2d4 e7e5 d4e5 g8f6 g1f3 d7d6 d1d6 c7d6 e5d6 f8d6 g2g4 c8g4 h1g1 g4f3 e2f3 b8c6 b1d2 e8g8 g1g7 g8g7 d2e4 f6d7 e4d6 d7b6 c1f4 f7f6 e1c1 h7h5 c1b1 d8d6 f1c4 d6f4 c4b3 f4h2 b3a4 b6d5 f3f4 h2f4 a4c6 b7c6 d1d5 f4f2 b1a1 f2b6 d5h5 c6c5 h5h8 g7h8 c2c3 h8g8 a1b1 f6f5 a2a3 f8f6 b1a1 f5f4 a3a4 c5c4 a1b1 b6d6 b2b4 a7a6 b1a2 f4f3 b4b5 d6d4 b5a6 a8a6 a4a5 d4c3 a2b1 c3a5 b1c2 a5c7 c2d1 c7b6 d1c1 f6e6 c1d2 e6e4,Generated,A00
True,80,draw,1770,1293,g1f3 g8f6 a2a3 d7d5 c2c4 b8c6 c4d5 f6d5 d2d4 c8e6 d1d3 c6d4 d3d4 h8g8 d4a7 g8h8 a7a8 e8d7 a8b7 d7e8 b1d2 h8g8 b7d5 e6d5 e2e3 d5f3 g2f3 d8d6 h2h3 e7e5 d2e4 d6a3 f1d3 a3b2 e1g1 b2a1 f3f4 e5f4 e3f4 a1d4 c1e3 g7g5 f4g5 d4e4 d3e4 f8h6 e4h7 g8g5 g1h1 g5g8 h7g8 c7c5 e3c5 h6f4 f1g1 e8d8 g1e1 f4e3 e1e3 d8c7 g8f7 c7c8 e3e1 c8d7 f7e6 d7c7 c5d6 c7b7 h1g1 b7a7 d6c7 a7b7 g1h1 b7a8 c7e5 a8b7 e5f4 b7a8 e6f5 a8b7,Generated,A00
True,74,black,1800,1686,b1c3 e7e5 c3e4 g8f6 d2d4 d7d5 d4e5 b8c6 d1d5 d8d5 g1f3 c6e5 f3e5 d5e5 c1e3 f6e4 a1c1 e5h2 c1b1 h2h1 e3d4 h1g2 d4g7 e4f2 g7f8 g2f1 e1d2 h8f8 e2e4 f1b1 a2a3 f2e4 d2e2 c8f5 b2b4 b1c2 e2e3 a7a6 b4b5 c2h2 e3d3 h2b2 d3c4 b2g7 b5a6 a8a6 a3a4 g7f6 c4b3 a6a8 b3a3 a8d8 a3b3 f6c6 b3a3 d8a8 a4a5 c6e6 a3b2 a8a5 b2c1 a5b5 c1c2 e8d7 c2d1 f8e8 d1e1 f5g6 e1d1 e6f5 d1e2 f5f4 e2d1 e4f2,Generated,A00
True,80,draw,1464,1232,e2e4 g8f6 g1f3 f6h5 b1c3 e7e5 f1c4 h5f4 c4f7 e8e7 d2d4 b8c6 d4e5 g7g5 f3g5 d7d5 f7d5 f4d5 a2a3 f8g7 c3d5 e7f8 e1g1 c6e5 c1e3 d8d5 e4d5 c8g4 g5h3 e5d3 c2d3 g4h3 b2b4 g7a1 d1a1 h3d7 a1c3 f8g8 e3a7 a8a7 a3a4 a7a4 c3c6 b7c6 d5c6 a4a5 b4a5 d7c8 f2f4 c8b7 h2h4 h7h6 f1d1 h6h5 c6b7 h8h7 b7b8b h7d7 d3d4 d7d4 g1h1 d4d2 d1d2 g8f8 b8c7 f8g8 c7e5 g8f7 d2d7 f7f8 d7f7 f8e8 h1g1 e8f7 g2g4 f7f8 g4h5 f8e7 h5h6 e7e8,Generated,A00
True,80,draw,2076,1860,b1c3 d7d5 g1f3 b8c6 g2g4 h7h6 e2e4 g8f6 f3g1 d5e4 f1c4 c8g4 d1g4 f6g4 c3e4 d8d2 e1d2 g4f2 e4f2 c6d4 a2a4 e8c8 g1f3 d4c2 f3d4 c2d4 f2e4 e7e5 c4f7 h8h7 f7c4 f8c5 e4c5 d8h8 c5e4 h8d8 h1d1 b7b6 a1b1 c8b8 d1g1 h7h8 g1e1 h8e8 b1a1 b6b5 c4b5 d8d6 b5e8 a7a5 e4d6 c7d6 e1e5 b8a8 e5a5 a8b8 e8f7 d6d5 a5b5 b8c8 b5d5 d4f3 d2e2 f3h2 e2e1 h2g4 d5d7 c8b8 c1h6 g7h6 f7c4 g4e5 d7d6 e5d7 d6h6 d7b6 e1f1 b6a4 h6f6 a4b6,Generated,A00
True,80,draw,1544,1900,g1f3 g8f6 d2d4 e7e5 b2b4 e5d4 c2c3 d4c3 e2e4 f8b4 b1d2 c3d2 f3d2 b4d2 c1d2 f6e4 d2e3 d7d5 d1e2 b8d7 e3a7 d8g5 a7c5 d7c5 h2h3 b7b6 e1d1 g5g2 e2e4 g2e4 f1d3 e4h1 d1d2 h1c1 d2c1 a8a2 d3c4 a2a1 c1c2 d5c4 h3h4 c8f5 c2d2 f5g6 h4h5 h7h6 f2f3 c4c3 d2e3 g6h5 e3f2 c3c2 f2e2 c5b7 e2f2 b7d8 f2e2 e8f8 e2d2 c2c1b d2d3 d8c6 d3c4 h5f3 c4c3 a1a7 c3d3 a7a1 d3c2 a1b1 c2b1 c1d2 b1b2 d2c3 b2b1 c3e5 b1c2 f3d5 c2d2 d5e6,Generated,A00
True,34,black,1626,1245,d2d4 b8c6 b1c3 e7e5 d4e5 c6e5 e2e4 g8f6 e1e2 f8e7 c3a4 f6e4 d1d7 c8d7 g1f3 e4f2 e2f2 e8g8 c1h6 d7a4 f3e5 a4c2 e5f7 g8f7 h6g7 f7g7 f2g3 d8d2 a2a4 c2a4 f1c4 a4c6 h1d1 d2g2,Generated,A00
True,24,black,2171,1751,b1c3 e7e5 g1f3 g8f6 c3a4 b8c6 f3e5 c6e5 d2d4 d7d5 a4c5 f8c5 d1d2 c5d4 e2e4 d4b2 e4d5 b2a1 d2c3 a1c3 e1e2 d8d5 c1d2 d5d2,Generated,A00
True,80,draw,1682,1327,e2e4 g8f6 f1d3 h8g8 g1e2 f6e4 b1c3 e4c3 d2c3 b8c6 d3e4 d7d5 e4d5 c8e6 e1g1 d8d5 c1e3 d5a2 a1a2 c6e5 d1d6 c7d6 e2d4 d6d5 h2h3 a8d8 a2a7 e6h3 f1e1 h3e6 d4e6 d8b8 e6g7 e8d7 a7b7 b8b7 c3c4 f8g7 e3f4 b7b2 c4d5 g7f6 e1d1 e7e6 d1e1 g8g2 g1f1 b2c2 e1c1 g2f2 f1g1 f2f4 d5e6 f7e6 c1c2 e5f3 g1f2 f3d4 f2g1 f4g4 c2g2 g4g2 g1f1 e6e5 f1g2 f6g7 g2h2 d7c8 h2g2 e5e4 g2g1 c8b7 g1g2 g7f6 g2h1 h7h6 h1g2 d4e6 g2h1 e4e3,Generated,A00
True,53,white,1514,1636,b1c3 g8f6 g1f3 d7d6 e2e4 b8d7 f1c4 e7e6 e1g1 d7c5 f3d4 c5e4 c3e2 e4d2 d1d2 f6d5 d4e6 d5f4 e6d8 f4g2 g1g2 c8f5 d8f7 f8e7 f7d6 e8f8 e2f4 e7d6 g2g1 d6f4 d2f4 h7h6 f4f5 f8e8 c1g5 h6g5 f5d5 a7a6 f2f3 h8h7 d5g5 h7h2 g5g7 h2c2 c4g8 c2f2 g1f2 e8d8 g7c7 d8e8 a1d1 a8b8 c7f7,Generated,A00
True,80,draw,1611,2036,b1c3 e7e6 b2b3 e8e7 e2e4 c7c6 g1e2 d8c7 e2d4 d7d5 e4d5 c7h2 d5e6 c8e6 h1h2 e6b3 d4b3 b8a6 f1a6 c6c5 a6b7 a8d8 d2d4 c5d4 b3a5 d4c3 a5c4 g8f6 h2h7 h8h7 c1b2 h7h2 d1f3 d8e8 f3f6 g7f6 e1f1 a7a6 b2c3 a6a5 c3a5 h2g2 f1g2 f8g7 a5d2 e7d7 b7e4 d7c8 d2c3 e8d8 c3f6 g7f6 g2g1 d8e8 a2a3 e8e4 c4e5 f6e5 a1a2 e4c4 a2b2 e5d4 b2b5 c4c5 b5b4 c5c2 b4a4 c2f2 a4a7 d4a1 g1f2 a1f6 f2g1 f6g5 a7a4 c8b8 a4g4 b8a7 g4g2 g5f6,Generated,A00
True,25,white,1888,1234,b1c3 h7h6 g1f3 d7d5 d2d4 g8f6 c1h6 b8d7 c3d5 h8h6 e2e4 f6e4 f1d3 e7e5 d3e4 h6h2 h1h2 e5d4 d5c7 d8c7 d1d4 f8d6 d4d6 d7c5 h2h8,Generated,A00
